"Sample_ID","Site_ID","Site_Name","Latitude","Longitude","Elevation","Type","Start_Date","Start_Time_Zone","Collection_Date","Collection_Time_Zone","Phase","Depth_meters","Sample_Comments","d2H","d18O","D17O","d2H_Analytical_SD","d18O_Analytical_SD","D17O_Analytical_SD","WI_Analysis_Source","Project_ID","Bout","Dex","Species","BaseShift","SlopeShift","Residuals","BaseCurve","CH4","Instrument","d18O.off","d2H.off","d18O.oc","d2H.oc"
"22-304_UNDE4-C-3","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-08-10 00:00:00",NA,"2021-08-10 00:00:00",6,NA,NA,"Betula papyrifera",-77.728393462,-9.3027594095,NA,0.441153248751411,0.0453060352319384,NA,"SPATIAL",384,"UNDE4",-3.306318186,"Betula papyrifera",243.0108,-8.18615,0.07795,-3.81115,-0.4322,"HIDS2046",0.691471508306885,-0.113247526794767,-9.99423091780688,-77.6151459352052
"22-304_UNDE4-C-4","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-08-10 00:00:00",NA,"2021-08-10 00:00:00",6,NA,NA,"Betula papyrifera",-66.0028477055,-4.7055459223,NA,0.381348339704891,0.0503317166054693,NA,"SPATIAL",384,"UNDE4",-28.3584803271,"Betula papyrifera",85.9083,-5.07765,-0.0428000000000002,-4.0699,-0.2827,"HIDS2046",0.389532940500963,-0.236844768921773,-5.09507886280096,-65.7660029365782
"22-304_UNDE4-C-5","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-08-10 00:00:00",NA,"2021-08-10 00:00:00",6,NA,NA,"Betula papyrifera",-70.3787844149,-6.5276639132,NA,0.384120652580074,0.0499586334487538,NA,"SPATIAL",384,"UNDE4",-18.1574731093,"Betula papyrifera",1.8108,0.5991,0.0774499999999998,1.04435000000001,-0.2217,"HIDS2046",0.730909047557061,-0.329032484421076,-7.25857296075706,-70.0497519304789
"22-304_UNDE4-D-1","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-08-10 00:00:00",NA,"2021-08-10 00:00:00",6,NA,NA,"Picea mariana",-64.5185912949,-3.4852686814,NA,0.389142507674794,0.0521126722054779,NA,"SPATIAL",384,"UNDE4",-36.6364418437,"Picea mariana",8.0018,-0.3459,0.0897000000000001,1.27885000000001,-0.22695,"HIDS2046",0.761360632864392,-0.316610318718228,-4.24662931426439,-64.2019809761818
"22-304_UNDE4-D-2","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-08-10 00:00:00",NA,"2021-08-10 00:00:00",6,NA,NA,"Picea mariana",-53.820608666,1.0230421536,NA,0.389448802428351,0.0697737175725676,NA,"SPATIAL",384,"UNDE4",-62.0049458948,"Picea mariana",-0.617450000000005,-2.12065,-0.0360499999999999,-2.0374,-0.24895,"HIDS2046",0.475675560483255,-0.29019125803224,0.547366593116746,-53.5304174079678
"22-304_UNDE4-D-3","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-08-10 00:00:00",NA,"2021-08-10 00:00:00",6,NA,NA,"Picea mariana",-68.4176642666,-6.2290035895,NA,0.400213617918411,0.0518828935696704,NA,"SPATIAL",384,"UNDE4",-18.5856355506,"Picea mariana",3.2948,-1.83315,0.0574499999999998,-0.0786499999999961,-0.50795,"HIDS2046",1.04781659701335,-0.26648921080112,-7.27682018651335,-68.1511750557989
"22-304_UNDE4-D-4","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-08-10 00:00:00",NA,"2021-08-10 00:00:00",6,NA,NA,"Picea mariana",-71.2557095493,-7.7585880844,NA,0.405736314483954,0.0517224099810068,NA,"SPATIAL",384,"UNDE4",-9.18700487409999,"Picea mariana",5.1683,-1.4799,0.0869499999999999,0.0908500000000032,-0.59595,"HIDS2046",1.23563619298871,-0.26938145927095,-8.99422427738871,-70.986328090029
"22-304_UNDE4-D-5","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-08-10 00:00:00",NA,"2021-08-10 00:00:00",6,NA,NA,"Picea mariana",-80.536227703,-9.0893282463,NA,0.395863085225175,0.0432085640398802,NA,"SPATIAL",384,"UNDE4",-7.8216017326,"Picea mariana",3.5333,0.597349999999999,0.2047,3.0711,-0.61145,"HIDS2046",1.56248745585798,-0.342695365670709,-10.651815702158,-80.1935323373293
"22-304_UNDE4-E-1","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-08-10 00:00:00",NA,"2021-08-10 00:00:00",6,NA,NA,"Abies balsamea",-52.4527169602,0.3776337875,NA,0.382269766819421,0.0648463082577728,NA,"SPATIAL",384,"UNDE4",-55.4737872602,"Abies balsamea",-0.984450000000002,-2.7649,-0.0725500000000001,-2.63365,-0.11445,"HIDS2046",0.207588619729695,-0.302623448438252,0.170045167770305,-52.1500935117617
"22-304_UNDE4-E-2","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-08-10 00:00:00",NA,"2021-08-10 00:00:00",6,NA,NA,"Abies balsamea",-64.7404399866,-4.1561919785,NA,0.383133854051115,0.0498833225585895,NA,"SPATIAL",384,"UNDE4",-31.4909041586,"Abies balsamea",0.995049999999999,-0.437650000000001,0.0644499999999999,0.418350000000004,-0.3222,"HIDS2046",0.828441065376364,-0.31293586344772,-4.98463304387636,-64.4275041231523
"22-304_UNDE4-E-3","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-08-10 00:00:00",NA,"2021-08-10 00:00:00",6,NA,NA,"Abies balsamea",-68.9212568667,-6.2187075574,NA,0.436017182490633,0.0778383284321357,NA,"SPATIAL",384,"UNDE4",-19.1715964075,"Abies balsamea",2.17605,-5.1699,0.08745,-2.91665,-1.26495,"HIDS2046",2.10690970449715,0.0631961236354064,-8.32561726189715,-68.9844529903354
"22-304_UNDE4-E-4","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-08-10 00:00:00",NA,"2021-08-10 00:00:00",6,NA,NA,"Abies balsamea",-64.8569983551,-3.71192506,NA,0.403182184942316,0.0528896819207747,NA,"SPATIAL",384,"UNDE4",-35.1615978751,"Abies balsamea",-1.4522,-3.4909,-0.1323,-4.4999,-0.2642,"HIDS2046",0.247469210265678,-0.267009602599025,-3.95939427026568,-64.589988752501
"22-304_UNDE4-E-5","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-08-10 00:00:00",NA,"2021-08-10 00:00:00",6,NA,NA,"Abies balsamea",-61.2952009433,-4.7481631929,NA,0.389790925463056,0.0525525671300649,NA,"SPATIAL",384,"UNDE4",-23.3098954001,"Abies balsamea",52.1693,-2.31465,0.16545,0.606099999999998,-0.6627,"HIDS2046",1.46411879112297,-0.23105659069773,-6.21228198402297,-61.0641443526023
"22-311_UNDE7-A-1","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-27 00:00:00",6,NA,NA,"Abies balsamea",-65.3883433678,-7.6132627746,NA,0.39162015570198,0.0466692333398396,NA,"SPATIAL",384,"UNDE7",-4.48224117100001,"Abies balsamea",1.49925,-0.8124,0.0627999999999997,0.549550000000004,-0.3605,"HIDS2046",0.873100665632525,-0.30400911650483,-8.48636344023252,-65.0843342512952
"22-311_UNDE7-A-2","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-27 00:00:00",6,NA,NA,"Abies balsamea",-61.0639252917,-6.0630323206,NA,0.390863906217374,0.0472465062952619,NA,"SPATIAL",384,"UNDE7",-12.5596667269,"Abies balsamea",0.362499999999997,-1.6544,0.00380000000000003,-0.669450000000005,-0.30375,"HIDS2046",0.648453731144677,-0.291685040498093,-6.71148605174468,-60.7722402512019
"22-311_UNDE7-A-3","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-27 00:00:00",6,NA,NA,"Abies balsamea",-64.9449868604,-6.3261570949,NA,0.416072261300832,0.0459098749457069,NA,"SPATIAL",384,"UNDE7",-14.3357301012,"Abies balsamea",10.606,-0.983650000000001,0.0652999999999997,0.0257999999999967,-0.467,"HIDS2046",1.00561803994053,-0.294222081764261,-7.33177513484053,-64.6507647786357
"22-311_UNDE7-A-4","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-27 00:00:00",6,NA,NA,"Abies balsamea",-56.9036970874,-6.2757311848,NA,0.401075423859562,0.0483020499020902,NA,"SPATIAL",384,"UNDE7",-6.697847609,"Abies balsamea",-2.29975,-4.5699,-0.1962,-5.20345,-0.08975,"HIDS2046",-0.142606909333065,-0.297115146582783,-6.13312427546694,-56.6065819408172
"22-311_UNDE7-A-5","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-27 00:00:00",6,NA,NA,"Abies balsamea",-58.0080242982,-4.7721135201,NA,0.393700286808692,0.051268316086386,NA,"SPATIAL",384,"UNDE7",-19.8311161374,"Abies balsamea",1.51925,-3.3409,0.0528,-1.2002,-0.74975,"HIDS2046",1.35112788017786,-0.173982943991425,-6.12324140027786,-57.8340413542086
"22-311_UNDE7-B-1","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-28 00:00:00",6,NA,NA,"Acer rubrum",-62.8269872704,-6.8801446736,NA,0.406542227996605,0.0481897187721751,NA,"SPATIAL",384,"UNDE7",-7.78582988159999,"Acer rubrum",287.32025,-13.2234,-0.0787,-8.6652,-0.57325,"HIDS2046",0.411221810088832,0.124368579974947,-7.29136648368883,-62.9513558503749
"22-311_UNDE7-B-2","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-28 00:00:00",6,NA,NA,"Acer rubrum",-64.1686109982,-6.8542852298,NA,0.38754503059315,0.044613846182995,NA,"SPATIAL",384,"UNDE7",-9.33432915979999,"Acer rubrum",200.28625,-8.6604,0.0220499999999997,-5.38019999999999,-0.56325,"HIDS2046",0.771983151595209,-0.0344832499052273,-7.62626838139521,-64.1341277482948
"22-311_UNDE7-B-3","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-28 00:00:00",6,NA,NA,"Acer rubrum",-61.2776431046,-7.0650571616,NA,0.388544631217596,0.0437737845471999,NA,"SPATIAL",384,"UNDE7",-4.7571858118,"Acer rubrum",229.627,-14.38765,-0.2967,-13.4077,-0.33,"HIDS2046",-0.392809828952337,-0.0421277301080997,-6.67224733264766,-61.2355153744919
"22-311_UNDE7-B-4","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-28 00:00:00",6,NA,NA,"Acer rubrum",-59.7006032751,-7.1558483051,NA,0.394887846083799,0.0467911599834755,NA,"SPATIAL",384,"UNDE7",-2.4538168343,"Acer rubrum",249.235,-8.8449,0.07755,-4.21945,-0.4355,"HIDS2046",0.68662540565157,-0.0947955527662077,-7.84247371075157,-59.6058077223338
"22-311_UNDE7-B-5","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-28 00:00:00",6,NA,NA,"Acer rubrum",-58.708489714,-6.1149013251,NA,0.397842481951781,0.05551059779221,NA,"SPATIAL",384,"UNDE7",-9.7892791132,"Acer rubrum",143.69475,-7.0279,0.0667999999999997,-4.14895,-0.8065,"HIDS2046",1.27617661346471,0.0119571328013235,-7.39107793856471,-58.7204468468013
"22-311_UNDE7-C-1","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-27 00:00:00",6,NA,NA,"Betula papyrifera",-75.5778213738,-8.0107232064,NA,0.397958514893671,0.0425926346110605,NA,"SPATIAL",384,"UNDE7",-11.4920357226,"Betula papyrifera",223.205,-9.53465,-0.0647000000000002,-6.80695,-0.2625,"HIDS2046",0.128411404596448,-0.174100166079309,-8.13913461099645,-75.4037212077207
"22-311_UNDE7-C-2","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-27 00:00:00",6,NA,NA,"Betula papyrifera",-68.0704251998,-7.3011178631,NA,0.386094652127708,0.0445625648789618,NA,"SPATIAL",384,"UNDE7",-9.661482295,"Betula papyrifera",6.2745,-1.3489,-0.0194500000000004,-0.980200000000004,-0.1515,"HIDS2046",0.383515428465271,-0.309212107182304,-7.68463329156527,-67.7612130926177
"22-311_UNDE7-C-3","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-27 00:00:00",6,NA,NA,"Betula papyrifera",-71.5452184395,-6.5687576173,NA,0.398877285092702,0.044835014541107,NA,"SPATIAL",384,"UNDE7",-18.9951575011,"Betula papyrifera",0.325749999999999,-1.25065,-0.0531999999999999,-1.3072,0.0237499999999999,"HIDS2046",0.0770374042586223,-0.322970928140402,-6.64579502155862,-71.2222475113596
"22-311_UNDE7-C-4","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-27 00:00:00",6,NA,NA,"Betula papyrifera",-65.2661414951,-6.2766717643,NA,0.386412936771631,0.0450347610825281,NA,"SPATIAL",384,"UNDE7",-15.0527673807,"Betula papyrifera",0.301749999999998,-1.37615,-0.05545,-1.3217,0.00324999999999998,"HIDS2046",0.0977865128935413,-0.321487806997431,-6.37445827719354,-64.9446536881026
"22-311_UNDE7-C-5","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-27 00:00:00",6,NA,NA,"Betula papyrifera",-59.591089565,-6.7552423416,NA,0.404631805165564,0.0456128955106807,NA,"SPATIAL",384,"UNDE7",-5.5491508322,"Betula papyrifera",0.241749999999996,-1.99965,-0.0869500000000003,-1.89895,0.03125,"HIDS2046",-0.0198864191647843,-0.324898194407297,-6.73535592243522,-59.2661913705927
"22-311_UNDE7-D-2","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-28 00:00:00",6,NA,NA,"Picea mariana",-58.2414058426,-6.4809112001,NA,0.40904312561503,0.0496441516083376,NA,"SPATIAL",384,"UNDE7",-6.3941162418,"Picea mariana",1.5605,0.0960999999999999,0.0808,1.0568,-0.278,"HIDS2046",0.812788280830374,-0.322795335284024,-7.29369948093037,-57.918610507316
"22-311_UNDE7-D-3","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-28 00:00:00",6,NA,NA,"Picea mariana",-61.7636818685,-6.356446276,NA,0.397410157005681,0.0488849251049221,NA,"SPATIAL",384,"UNDE7",-10.9121116605,"Picea mariana",0.220999999999997,-0.97315,-0.0142000000000002,-0.700449999999996,-0.15125,"HIDS2046",0.4046370898707,-0.312572695852343,-6.7610833658707,-61.4511091726477
"22-311_UNDE7-D-4","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-28 00:00:00",6,NA,NA,"Picea mariana",-65.7735184602,-7.5541596496,NA,0.399320141434379,0.0431310828483042,NA,"SPATIAL",384,"UNDE7",-5.3402412634,"Picea mariana",2.73875,-1.5069,0.0145499999999998,-1.27095,-0.42075,"HIDS2046",0.824651114684931,-0.28395483266068,-8.37881076428493,-65.4895636275393
"22-311_UNDE7-D-5","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-28 00:00:00",6,NA,NA,"Picea mariana",-58.559975782,-6.6272733843,NA,0.40194392871988,0.046963536757105,NA,"SPATIAL",384,"UNDE7",-5.54178870760001,"Picea mariana",0.829000000000001,-1.24315,0.00654999999999983,-0.757950000000001,-0.186,"HIDS2046",0.502522846956734,-0.307632752415947,-7.12979623125673,-58.2523430295841
"22-311_UNDE7-E-1","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-28 00:00:00",6,NA,NA,"Acer saccharum",-59.0533201388,-6.607930355,NA,0.408353363199921,0.0444449366158723,NA,"SPATIAL",384,"UNDE7",-6.1898772988,"Acer saccharum",1.46733333333333,-0.274066666666666,0.0206333333333331,0.214300000000001,-0.123,"HIDS2046",0.456572070247505,-0.319243314682522,-7.0645024252475,-58.7340768241175
"22-311_UNDE7-E-2","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-28 00:00:00",6,NA,NA,"Acer saccharum",-59.5453819024,-5.9182376338,NA,0.416562374149604,0.0482076945317425,NA,"SPATIAL",384,"UNDE7",-12.199480832,"Acer saccharum",2.39825,-0.46865,0.0202999999999998,-0.0709500000000034,-0.167,"HIDS2046",0.511463456329556,-0.316624277031734,-6.42970109012956,-59.2287576253683
"22-311_UNDE7-E-3","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-28 00:00:00",6,NA,NA,"Acer saccharum",-63.5492483905,-7.0487688596,NA,0.399913394245561,0.0442869207188044,NA,"SPATIAL",384,"UNDE7",-7.1590975137,"Acer saccharum",1.3635,-4.3929,-0.21995,-5.79395,0.0582499999999999,"HIDS2046",-0.400416348055203,-0.336266668505799,-6.6483525115448,-63.2129817219942
"22-311_UNDE7-E-4","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-28 00:00:00",6,NA,NA,"Acer saccharum",-60.2619492031,-6.3498473809,NA,0.391463999227238,0.0457980209859471,NA,"SPATIAL",384,"UNDE7",-9.4631701559,"Acer saccharum",2.00624999999999,-0.658900000000003,-0.00170000000000003,-0.464700000000001,-0.08175,"HIDS2046",0.344685199270909,-0.318058550984433,-6.69453258017091,-59.9438906521156
"22-311_UNDE7-E-5","UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"Stem","2021-09-27 00:00:00",NA,"2021-09-28 00:00:00",6,NA,NA,"Acer saccharum",-56.3961230633,-6.1765187106,NA,0.394016451493927,0.0470513664038551,NA,"SPATIAL",384,"UNDE7",-6.9839733785,"Acer saccharum",1.07174999999999,-1.8264,-0.0589500000000003,-1.99345,-0.13425,"HIDS2046",0.265739574167202,-0.306811654058155,-6.4422582847672,-56.0893114092418
"23-011_TALL5-A-1","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Stem","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,NA,"Pinus palustris",-25.1178558375,0.8527952202,NA,0.480211016498524,0.075121019080382,NA,"SPATIAL",384,"TALL5",-31.9402175991,"Pinus palustris",8.36215,-4.47685,0.48435,2.78529999999999,-2.0634,"HIDS2046",4.15947932627266,0.221784813544345,-3.30668410607266,-25.3396406510443
"23-011_TALL5-A-2","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Stem","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,NA,"Pinus palustris",-32.5253976208,-1.9261292044,NA,0.436768800844705,0.0570712088915219,NA,"SPATIAL",384,"TALL5",-17.1163639856,"Pinus palustris",4.94865,-0.491099999999999,0.0938500000000002,0.0895499999999956,-0.45315,"HIDS2046",1.06890397950283,-0.308143220029592,-2.99503318390283,-32.2172544007704
"23-011_TALL5-A-3","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Stem","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,NA,"Pinus palustris",-29.855736215,-0.5475565139,NA,0.432968601295229,0.0652503419143062,NA,"SPATIAL",384,"TALL5",-25.4752841038,"Pinus palustris",7.1489,-3.3006,0.3896,2.02279999999999,-1.7204,"HIDS2046",3.47185169644791,0.0125655890043467,-4.01940821034791,-29.8683018040043
"23-011_TALL5-A-4","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Stem","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,NA,"Pinus palustris",-31.8482346497,-1.9716875273,NA,0.422763217291991,0.0563361374416946,NA,"SPATIAL",384,"TALL5",-16.0747344313,"Pinus palustris",1.71640000000001,-0.749600000000001,0.0848500000000003,0.816299999999998,-0.43915,"HIDS2046",1.03169094526589,-0.301874316030575,-3.00337847256589,-31.5463603336694
"23-011_TALL5-A-5","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Stem","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,NA,"Pinus palustris",-31.3592172504,-2.0173415694,NA,0.438626694280815,0.0557853233296613,NA,"SPATIAL",384,"TALL5",-15.2204846952,"Pinus palustris",5.92965,-0.260850000000001,0.1191,0.520299999999992,-0.4969,"HIDS2046",1.18959991973508,-0.313605664103449,-3.20694148913508,-31.0456115862966
"23-011_TALL5-B-1","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Stem","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,NA,"Liquidambar styraciflua",-26.253942056,-2.8484731504,NA,0.439898155481274,0.065125970602145,NA,"SPATIAL",384,"TALL5",-3.4661568528,"Liquidambar styraciflua",241.71115,-8.8986,0.1161,-4.5192,-0.71365,"HIDS2046",1.15623494419056,0.0520756107129249,-4.00470809459056,-26.3060176667129
"23-011_TALL5-B-2","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Stem","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,NA,"Liquidambar styraciflua",-28.8644950246,-2.1216104142,NA,0.430630560346143,0.0596365723278899,NA,"SPATIAL",384,"TALL5",-11.891611711,"Liquidambar styraciflua",217.7519,-8.7301,0.2156,-2.84870000000001,-1.20115,"HIDS2046",2.07591514270217,0.295182853824986,-4.19752555690217,-29.159677878425
"23-011_TALL5-B-3","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Stem","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,NA,"Liquidambar styraciflua",-21.5949433404,1.9591470392,NA,0.459126567077053,0.0743327102303476,NA,"SPATIAL",384,"TALL5",-37.268119654,"Liquidambar styraciflua",165.51165,-11.5251,0.7666,0.371549999999999,-3.2039,"HIDS2046",6.16217329497347,1.84935253704305,-4.20302625577347,-23.4442958774431
"23-011_TALL5-B-4","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Stem","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,NA,"Liquidambar styraciflua",-24.2381349918,-0.6927051209,NA,0.491760724698063,0.0710335001918499,NA,"SPATIAL",384,"TALL5",-18.6964940246,"Liquidambar styraciflua",291.91465,-12.72085,0.45035,-3.2437,-2.15515,"HIDS2046",3.82203983268973,1.29033058921929,-4.51474495358973,-25.5284655810193
"23-011_TALL5-B-5","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Stem","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,NA,"Liquidambar styraciflua",-24.3844650354,-2.0155235275,NA,0.443388744853996,0.0598328232344245,NA,"SPATIAL",384,"TALL5",-8.2602768154,"Liquidambar styraciflua",191.0579,-8.0956,0.21985,-1.9182,-1.04915,"HIDS2046",1.92479827009496,0.178048301152188,-3.94032179759496,-24.5625133365522
"23-011_TALL5-C-1","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Stem","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,NA,"Vaccinium arboreum",-29.8612748316,-3.2084023212,NA,0.430113414908942,0.0521602835375751,NA,"SPATIAL",384,"TALL5",-4.194056262,"Vaccinium arboreum",107.86215,-4.63385,0.1911,-0.647199999999998,-0.88165,"HIDS2046",1.74161096949812,-0.081070907353362,-4.95001329069812,-29.7802039242466
"23-011_TALL5-C-2","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Stem","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,NA,"Vaccinium arboreum",-29.3974456507,-3.1837122444,NA,0.442799775417904,0.056171063599165,NA,"SPATIAL",384,"TALL5",-3.9277476955,"Vaccinium arboreum",127.60565,-4.6786,0.1271,-2.47345,-0.75715,"HIDS2046",1.38920025723155,-0.112991940730912,-4.57291250163155,-29.2844537099691
"23-011_TALL5-C-3","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Stem","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,NA,"Vaccinium arboreum",-29.5631550312,-2.5563098071,NA,0.422476150011817,0.0536455962627155,NA,"SPATIAL",384,"TALL5",-9.1126765744,"Vaccinium arboreum",163.3414,-6.0041,0.12985,-3.03295,-0.8249,"HIDS2046",1.43761525829394,-0.0300855896378718,-3.99392506539394,-29.5330694415621
"23-011_TALL5-C-4","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Stem","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,NA,"Vaccinium arboreum",-30.5853170385,-3.8703633506,NA,0.432810973834923,0.0508049598250384,NA,"SPATIAL",384,"TALL5",0.377589766299998,"Vaccinium arboreum",272.2919,-9.31835,0.1011,-5.39345,-0.64065,"HIDS2046",0.983202840232761,0.0296978125882451,-4.85356619083276,-30.6150148510882
"23-011_TALL5-C-5","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Stem","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,NA,"Vaccinium arboreum",-32.2308616007,-3.7265622552,NA,0.479836756338091,0.0532311270984837,NA,"SPATIAL",384,"TALL5",-2.4183635591,"Vaccinium arboreum",259.7499,-8.92285,0.10335,-4.5987,-0.5744,"HIDS2046",0.919544813130387,-0.0199453514586141,-4.64610706833039,-32.2109162492414
"23-011_TALL5-D-1","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Stem","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,NA,"Quercus falcata",-29.1859712126,-2.5117683961,NA,0.444386465564312,0.0601443148498706,NA,"SPATIAL",384,"TALL5",-9.0918240438,"Quercus falcata",4.76165,-0.654599999999999,0.16885,1.0873,-0.7649,"HIDS2046",1.66679323937571,-0.291792052569456,-4.17856163547571,-28.8941791600305
"23-011_TALL5-D-2","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Stem","2021-07-22 00:00:00",NA,"2021-07-22 00:00:00",5,NA,NA,"Quercus falcata",-32.3225931033,-3.1597738838,NA,0.431150711036309,0.054640117899843,NA,"SPATIAL",384,"TALL5",-7.0444020329,"Quercus falcata",227.52465,-17.4156,-0.4179,-16.68645,-0.4139,"HIDS2046",-0.595049589754022,0.102501473867954,-2.56472429404598,-32.425094577168
